empresa;descrição;cidade;protocolo;created_at;status_os;data_encerramento_prot;OLT;Regional;Motivo;Motivo do Cancelamento;Setor que cancelou
Conecta+;Troca de Tecnologia;Americana;20264835535;08/02/2026 03:34:07;Cancelado;09/02/2026 09:34:07;OLT-ZTE-5;Americana;Troca de Tecnologia;Preço Elevado;Telemarketing
Conecta+;Troca de Tecnologia;Paulínia;20265583056;13/01/2026 10:14:32;Cancelado;18/01/2026 14:14:32;OLT-NOKIA-1;Paulínia;Troca de Tecnologia;Mudança de Cidade;Telemarketing
FiberTech;Reparo de Fibra;Americana;20262586147;07/01/2026 10:32:35;Cancelado;12/01/2026 19:32:35;OLT-NOKIA-2;Americana;Reparo de Fibra;Mudança de Cidade;Financeiro
FiberTech;Mudança de Endereço;Paulínia;20267493281;22/01/2026 10:22:14;Cancelado;26/01/2026 14:22:14;OLT-HUAWEI-3;Paulínia;Mudança de Endereço;Problemas Técnicos;Comercial
FiberTech;Reparo de Fibra;Campinas;20261012678;21/01/2026 01:19:32;Cancelado;27/01/2026 02:19:32;OLT-HUAWEI-8;Campinas;Reparo de Fibra;Problemas Técnicos;Financeiro
Horizon Telecom;Mudança de Endereço;Paulínia;20268907667;29/12/2025 23:13:41;Cancelado;04/01/2026 08:13:41;OLT-ZTE-6;Paulínia;Mudança de Endereço;Troca por Concorrente;Telemarketing
Conecta+;Mudança de Endereço;Campinas;20268720053;06/02/2026 07:51:02;Cancelado;07/02/2026 08:51:02;OLT-NOKIA-9;Campinas;Mudança de Endereço;Problemas Técnicos;Retenção
Horizon Telecom;Troca de Tecnologia;Valinhos;20267530075;02/02/2026 06:35:10;Cancelado;05/02/2026 08:35:10;OLT-HUAWEI-8;Valinhos;Troca de Tecnologia;Problemas Técnicos;Retenção
Conecta+;Troca de Tecnologia;Paulínia;20268933533;21/01/2026 12:49:48;Cancelado;25/01/2026 22:49:48;OLT-NOKIA-5;Paulínia;Troca de Tecnologia;Preço Elevado;Financeiro
Horizon Telecom;Mudança de Endereço;Valinhos;20265207612;08/01/2026 16:52:15;Cancelado;13/01/2026 19:52:15;OLT-NOKIA-3;Valinhos;Mudança de Endereço;Troca por Concorrente;Comercial
Conecta+;Troca de Tecnologia;Americana;20261515743;20/01/2026 02:39:46;Cancelado;21/01/2026 13:39:46;OLT-ZTE-10;Americana;Troca de Tecnologia;Problemas Técnicos;Comercial
Horizon Telecom;Reparo de Fibra;Hortolândia;20263823000;04/01/2026 05:58:10;Cancelado;08/01/2026 06:58:10;OLT-NOKIA-5;Hortolândia;Reparo de Fibra;Preço Elevado;Comercial
Horizon Telecom;Reparo de Fibra;Americana;20269438170;19/01/2026 18:38:23;Cancelado;21/01/2026 00:38:23;OLT-HUAWEI-9;Americana;Reparo de Fibra;Preço Elevado;Comercial
FiberTech;Reparo de Fibra;Paulínia;20268154734;04/02/2026 16:53:53;Cancelado;10/02/2026 22:53:53;OLT-ZTE-2;Paulínia;Reparo de Fibra;Mudança de Cidade;Retenção
Conecta+;Instalação Nova;Americana;20261082841;05/02/2026 01:52:48;Cancelado;06/02/2026 13:52:48;OLT-HUAWEI-1;Americana;Instalação Nova;Preço Elevado;Telemarketing
FiberTech;Instalação Nova;Valinhos;20262281666;09/02/2026 18:40:44;Cancelado;15/02/2026 18:40:44;OLT-NOKIA-8;Valinhos;Instalação Nova;Mudança de Cidade;Financeiro
Conecta+;Instalação Nova;Sumaré;20269214538;16/02/2026 14:45:33;Cancelado;18/02/2026 18:45:33;OLT-HUAWEI-9;Sumaré;Instalação Nova;Problemas Técnicos;Retenção
Horizon Telecom;Reparo de Fibra;Americana;20269161835;12/02/2026 23:47:45;Cancelado;15/02/2026 05:47:45;OLT-NOKIA-3;Americana;Reparo de Fibra;Mudança de Cidade;Retenção
Conecta+;Reparo de Fibra;Sumaré;20267959833;30/01/2026 14:37:53;Cancelado;01/02/2026 18:37:53;OLT-ZTE-1;Sumaré;Reparo de Fibra;Preço Elevado;Retenção
Horizon Telecom;Suporte Wi-Fi;Valinhos;20263475131;04/02/2026 01:08:45;Cancelado;04/02/2026 01:08:45;OLT-ZTE-10;Valinhos;Suporte Wi-Fi;Mudança de Cidade;Retenção
FiberTech;Instalação Nova;Campinas;20265933067;03/01/2026 22:10:18;Cancelado;05/01/2026 05:10:18;OLT-ZTE-2;Campinas;Instalação Nova;Preço Elevado;Financeiro
Conecta+;Reparo de Fibra;Hortolândia;20266181636;17/01/2026 21:17:52;Cancelado;24/01/2026 05:17:52;OLT-ZTE-10;Hortolândia;Reparo de Fibra;Troca por Concorrente;Financeiro
Horizon Telecom;Mudança de Endereço;Americana;20268626620;13/02/2026 18:04:26;Cancelado;15/02/2026 00:04:26;OLT-ZTE-5;Americana;Mudança de Endereço;Troca por Concorrente;Comercial
FiberTech;Suporte Wi-Fi;Americana;20263936440;08/02/2026 14:04:00;Cancelado;14/02/2026 23:04:00;OLT-HUAWEI-5;Americana;Suporte Wi-Fi;Mudança de Cidade;Retenção
FiberTech;Suporte Wi-Fi;Valinhos;20266950132;09/02/2026 17:18:58;Cancelado;15/02/2026 05:18:58;OLT-HUAWEI-2;Valinhos;Suporte Wi-Fi;Troca por Concorrente;Telemarketing
Conecta+;Suporte Wi-Fi;Valinhos;20262028382;14/01/2026 15:41:03;Cancelado;19/01/2026 18:41:03;OLT-ZTE-4;Valinhos;Suporte Wi-Fi;Problemas Técnicos;Comercial
FiberTech;Suporte Wi-Fi;Campinas;20261465490;12/02/2026 05:39:11;Cancelado;12/02/2026 09:39:11;OLT-ZTE-2;Campinas;Suporte Wi-Fi;Mudança de Cidade;Telemarketing
FiberTech;Instalação Nova;Americana;20263655341;29/12/2025 17:56:39;Cancelado;06/01/2026 05:56:39;OLT-HUAWEI-7;Americana;Instalação Nova;Preço Elevado;Comercial
Horizon Telecom;Mudança de Endereço;Campinas;20267050095;09/02/2026 03:01:23;Cancelado;12/02/2026 04:01:23;OLT-ZTE-7;Campinas;Mudança de Endereço;Problemas Técnicos;Comercial
Conecta+;Instalação Nova;Campinas;20262090827;07/02/2026 21:57:08;Cancelado;14/02/2026 07:57:08;OLT-HUAWEI-8;Campinas;Instalação Nova;Preço Elevado;Financeiro
Horizon Telecom;Suporte Wi-Fi;Paulínia;20264143681;17/01/2026 06:13:54;Cancelado;17/01/2026 11:13:54;OLT-NOKIA-7;Paulínia;Suporte Wi-Fi;Preço Elevado;Telemarketing
Conecta+;Reparo de Fibra;Campinas;20267407051;24/12/2025 18:46:37;Cancelado;01/01/2026 06:46:37;OLT-HUAWEI-5;Campinas;Reparo de Fibra;Problemas Técnicos;Telemarketing
Conecta+;Mudança de Endereço;Americana;20265156562;24/01/2026 06:35:11;Cancelado;25/01/2026 11:35:11;OLT-ZTE-5;Americana;Mudança de Endereço;Preço Elevado;Financeiro
Horizon Telecom;Reparo de Fibra;Campinas;20262531816;08/01/2026 04:44:05;Cancelado;11/01/2026 12:44:05;OLT-HUAWEI-4;Campinas;Reparo de Fibra;Mudança de Cidade;Telemarketing
Horizon Telecom;Mudança de Endereço;Paulínia;20261478797;17/01/2026 01:35:28;Cancelado;19/01/2026 13:35:28;OLT-ZTE-5;Paulínia;Mudança de Endereço;Problemas Técnicos;Comercial
Conecta+;Reparo de Fibra;Paulínia;20262433644;15/01/2026 06:58:41;Cancelado;17/01/2026 18:58:41;OLT-ZTE-1;Paulínia;Reparo de Fibra;Preço Elevado;Comercial
Horizon Telecom;Troca de Tecnologia;Paulínia;20261086695;29/12/2025 02:58:59;Cancelado;05/01/2026 14:58:59;OLT-HUAWEI-2;Paulínia;Troca de Tecnologia;Preço Elevado;Financeiro
Horizon Telecom;Suporte Wi-Fi;Valinhos;20263961564;24/01/2026 11:04:27;Cancelado;25/01/2026 17:04:27;OLT-HUAWEI-2;Valinhos;Suporte Wi-Fi;Preço Elevado;Comercial
Horizon Telecom;Reparo de Fibra;Americana;20263678831;17/01/2026 17:48:32;Cancelado;22/01/2026 22:48:32;OLT-HUAWEI-1;Americana;Reparo de Fibra;Troca por Concorrente;Financeiro
Horizon Telecom;Instalação Nova;Paulínia;20268822958;24/01/2026 07:10:08;Cancelado;31/01/2026 07:10:08;OLT-ZTE-3;Paulínia;Instalação Nova;Problemas Técnicos;Retenção
Horizon Telecom;Mudança de Endereço;Hortolândia;20269915551;25/01/2026 16:23:38;Cancelado;27/01/2026 03:23:38;OLT-NOKIA-4;Hortolândia;Mudança de Endereço;Troca por Concorrente;Retenção
Horizon Telecom;Suporte Wi-Fi;Valinhos;20263923260;11/01/2026 21:12:38;Cancelado;17/01/2026 08:12:38;OLT-NOKIA-8;Valinhos;Suporte Wi-Fi;Preço Elevado;Retenção
Horizon Telecom;Mudança de Endereço;Sumaré;20269144644;02/01/2026 18:00:11;Cancelado;08/01/2026 22:00:11;OLT-NOKIA-3;Sumaré;Mudança de Endereço;Troca por Concorrente;Comercial
Horizon Telecom;Instalação Nova;Campinas;20266565318;01/01/2026 18:11:09;Cancelado;02/01/2026 18:11:09;OLT-ZTE-9;Campinas;Instalação Nova;Preço Elevado;Telemarketing
FiberTech;Reparo de Fibra;Hortolândia;20263941685;10/02/2026 04:01:59;Cancelado;17/02/2026 04:01:59;OLT-HUAWEI-1;Hortolândia;Reparo de Fibra;Troca por Concorrente;Retenção
FiberTech;Suporte Wi-Fi;Paulínia;20261888538;08/01/2026 02:37:35;Cancelado;09/01/2026 05:37:35;OLT-HUAWEI-6;Paulínia;Suporte Wi-Fi;Troca por Concorrente;Comercial
Horizon Telecom;Troca de Tecnologia;Paulínia;20264067878;16/01/2026 22:58:57;Cancelado;24/01/2026 01:58:57;OLT-NOKIA-2;Paulínia;Troca de Tecnologia;Mudança de Cidade;Comercial
FiberTech;Troca de Tecnologia;Paulínia;20267066600;29/12/2025 02:49:33;Cancelado;05/01/2026 07:49:33;OLT-NOKIA-8;Paulínia;Troca de Tecnologia;Mudança de Cidade;Retenção
Conecta+;Instalação Nova;Sumaré;20264814740;30/12/2025 15:52:28;Cancelado;06/01/2026 18:52:28;OLT-NOKIA-1;Sumaré;Instalação Nova;Troca por Concorrente;Retenção
Horizon Telecom;Mudança de Endereço;Sumaré;20265124949;02/02/2026 21:51:19;Cancelado;03/02/2026 23:51:19;OLT-HUAWEI-4;Sumaré;Mudança de Endereço;Preço Elevado;Telemarketing
Horizon Telecom;Suporte Wi-Fi;Paulínia;20266078665;25/01/2026 22:01:00;Cancelado;02/02/2026 00:01:00;OLT-ZTE-6;Paulínia;Suporte Wi-Fi;Preço Elevado;Comercial
Conecta+;Troca de Tecnologia;Valinhos;20262951373;11/01/2026 17:04:19;Cancelado;17/01/2026 18:04:19;OLT-NOKIA-4;Valinhos;Troca de Tecnologia;Mudança de Cidade;Telemarketing
Horizon Telecom;Instalação Nova;Valinhos;20265328129;23/01/2026 16:54:37;Cancelado;24/01/2026 16:54:37;OLT-HUAWEI-5;Valinhos;Instalação Nova;Mudança de Cidade;Financeiro
FiberTech;Mudança de Endereço;Americana;20267412572;13/01/2026 03:07:59;Cancelado;13/01/2026 06:07:59;OLT-HUAWEI-8;Americana;Mudança de Endereço;Preço Elevado;Financeiro
Conecta+;Mudança de Endereço;Hortolândia;20264206758;25/01/2026 14:27:56;Cancelado;25/01/2026 23:27:56;OLT-ZTE-6;Hortolândia;Mudança de Endereço;Preço Elevado;Comercial
Horizon Telecom;Troca de Tecnologia;Campinas;20265605224;05/01/2026 07:29:45;Cancelado;07/01/2026 18:29:45;OLT-ZTE-9;Campinas;Troca de Tecnologia;Preço Elevado;Comercial
FiberTech;Mudança de Endereço;Valinhos;20261395100;12/02/2026 12:17:06;Cancelado;18/02/2026 13:17:06;OLT-NOKIA-1;Valinhos;Mudança de Endereço;Mudança de Cidade;Financeiro
FiberTech;Troca de Tecnologia;Americana;20269783106;03/02/2026 12:51:09;Cancelado;10/02/2026 16:51:09;OLT-ZTE-3;Americana;Troca de Tecnologia;Preço Elevado;Telemarketing
Conecta+;Reparo de Fibra;Campinas;20266490594;08/02/2026 01:33:29;Cancelado;08/02/2026 02:33:29;OLT-HUAWEI-1;Campinas;Reparo de Fibra;Preço Elevado;Telemarketing
Horizon Telecom;Suporte Wi-Fi;Sumaré;20261252917;10/01/2026 07:36:29;Cancelado;16/01/2026 14:36:29;OLT-ZTE-10;Sumaré;Suporte Wi-Fi;Troca por Concorrente;Retenção
FiberTech;Reparo de Fibra;Sumaré;20261435641;30/01/2026 01:08:55;Cancelado;31/01/2026 01:08:55;OLT-NOKIA-8;Sumaré;Reparo de Fibra;Preço Elevado;Financeiro
Conecta+;Mudança de Endereço;Paulínia;20269671485;09/01/2026 13:46:49;Cancelado;11/01/2026 01:46:49;OLT-NOKIA-7;Paulínia;Mudança de Endereço;Mudança de Cidade;Retenção
Conecta+;Troca de Tecnologia;Paulínia;20266121803;07/02/2026 15:29:34;Cancelado;13/02/2026 22:29:34;OLT-NOKIA-4;Paulínia;Troca de Tecnologia;Mudança de Cidade;Comercial
Conecta+;Instalação Nova;Paulínia;20264777258;11/01/2026 02:07:03;Cancelado;18/01/2026 03:07:03;OLT-NOKIA-9;Paulínia;Instalação Nova;Problemas Técnicos;Financeiro
FiberTech;Troca de Tecnologia;Campinas;20267562006;06/01/2026 10:21:57;Cancelado;10/01/2026 21:21:57;OLT-ZTE-9;Campinas;Troca de Tecnologia;Troca por Concorrente;Retenção
Conecta+;Troca de Tecnologia;Sumaré;20264145119;29/01/2026 10:04:13;Cancelado;05/02/2026 12:04:13;OLT-ZTE-6;Sumaré;Troca de Tecnologia;Problemas Técnicos;Retenção
FiberTech;Troca de Tecnologia;Paulínia;20263128728;15/02/2026 05:56:29;Cancelado;18/02/2026 10:56:29;OLT-NOKIA-4;Paulínia;Troca de Tecnologia;Troca por Concorrente;Financeiro
FiberTech;Mudança de Endereço;Valinhos;20264532140;21/01/2026 04:10:16;Cancelado;22/01/2026 13:10:16;OLT-ZTE-10;Valinhos;Mudança de Endereço;Mudança de Cidade;Telemarketing
FiberTech;Mudança de Endereço;Paulínia;20269518561;04/01/2026 04:39:34;Cancelado;09/01/2026 14:39:34;OLT-HUAWEI-3;Paulínia;Mudança de Endereço;Problemas Técnicos;Comercial
FiberTech;Troca de Tecnologia;Valinhos;20267035510;31/01/2026 08:12:31;Cancelado;06/02/2026 16:12:31;OLT-NOKIA-3;Valinhos;Troca de Tecnologia;Problemas Técnicos;Comercial
Conecta+;Instalação Nova;Paulínia;20264795565;29/12/2025 08:20:23;Cancelado;01/01/2026 19:20:23;OLT-ZTE-4;Paulínia;Instalação Nova;Preço Elevado;Comercial
Horizon Telecom;Troca de Tecnologia;Sumaré;20267247493;03/02/2026 23:53:07;Cancelado;09/02/2026 08:53:07;OLT-HUAWEI-9;Sumaré;Troca de Tecnologia;Problemas Técnicos;Financeiro
Conecta+;Mudança de Endereço;Paulínia;20263754239;24/01/2026 07:27:55;Cancelado;26/01/2026 14:27:55;OLT-ZTE-4;Paulínia;Mudança de Endereço;Troca por Concorrente;Telemarketing
Conecta+;Suporte Wi-Fi;Sumaré;20266266984;14/01/2026 23:11:20;Cancelado;19/01/2026 04:11:20;OLT-ZTE-5;Sumaré;Suporte Wi-Fi;Troca por Concorrente;Retenção
Conecta+;Instalação Nova;Hortolândia;20264397633;24/01/2026 15:26:16;Cancelado;29/01/2026 03:26:16;OLT-HUAWEI-10;Hortolândia;Instalação Nova;Troca por Concorrente;Retenção
Horizon Telecom;Troca de Tecnologia;Americana;20268109063;15/01/2026 14:08:11;Cancelado;23/01/2026 01:08:11;OLT-HUAWEI-3;Americana;Troca de Tecnologia;Troca por Concorrente;Comercial
Horizon Telecom;Reparo de Fibra;Paulínia;20266799367;03/02/2026 22:51:15;Cancelado;11/02/2026 03:51:15;OLT-NOKIA-3;Paulínia;Reparo de Fibra;Problemas Técnicos;Financeiro
FiberTech;Mudança de Endereço;Hortolândia;20263081783;06/01/2026 21:55:57;Cancelado;08/01/2026 03:55:57;OLT-NOKIA-5;Hortolândia;Mudança de Endereço;Problemas Técnicos;Retenção
Horizon Telecom;Mudança de Endereço;Hortolândia;20264065361;27/12/2025 16:39:31;Cancelado;04/01/2026 02:39:31;OLT-HUAWEI-9;Hortolândia;Mudança de Endereço;Mudança de Cidade;Retenção
FiberTech;Troca de Tecnologia;Sumaré;20267202424;13/01/2026 13:08:01;Cancelado;14/01/2026 16:08:01;OLT-HUAWEI-6;Sumaré;Troca de Tecnologia;Preço Elevado;Retenção
Horizon Telecom;Reparo de Fibra;Americana;20265834360;25/01/2026 08:20:56;Cancelado;31/01/2026 16:20:56;OLT-HUAWEI-9;Americana;Reparo de Fibra;Troca por Concorrente;Retenção
FiberTech;Mudança de Endereço;Valinhos;20265284952;06/02/2026 16:35:48;Cancelado;13/02/2026 18:35:48;OLT-NOKIA-7;Valinhos;Mudança de Endereço;Troca por Concorrente;Retenção
Conecta+;Troca de Tecnologia;Sumaré;20264516906;11/02/2026 16:29:06;Cancelado;12/02/2026 22:29:06;OLT-HUAWEI-5;Sumaré;Troca de Tecnologia;Mudança de Cidade;Telemarketing
Horizon Telecom;Troca de Tecnologia;Hortolândia;20265034093;11/01/2026 02:43:26;Cancelado;13/01/2026 04:43:26;OLT-HUAWEI-9;Hortolândia;Troca de Tecnologia;Problemas Técnicos;Retenção
FiberTech;Mudança de Endereço;Sumaré;20261982677;16/01/2026 00:37:32;Cancelado;20/01/2026 00:37:32;OLT-HUAWEI-4;Sumaré;Mudança de Endereço;Problemas Técnicos;Financeiro
FiberTech;Reparo de Fibra;Americana;20268181679;31/01/2026 01:30:14;Cancelado;05/02/2026 07:30:14;OLT-HUAWEI-2;Americana;Reparo de Fibra;Mudança de Cidade;Retenção
Horizon Telecom;Mudança de Endereço;Paulínia;20265768086;10/01/2026 13:52:48;Cancelado;12/01/2026 13:52:48;OLT-ZTE-10;Paulínia;Mudança de Endereço;Problemas Técnicos;Retenção
Conecta+;Mudança de Endereço;Americana;20264639509;05/01/2026 14:05:38;Cancelado;05/01/2026 17:05:38;OLT-HUAWEI-10;Americana;Mudança de Endereço;Preço Elevado;Financeiro
Horizon Telecom;Suporte Wi-Fi;Valinhos;20269864615;08/01/2026 02:30:16;Cancelado;11/01/2026 08:30:16;OLT-NOKIA-5;Valinhos;Suporte Wi-Fi;Troca por Concorrente;Telemarketing
FiberTech;Suporte Wi-Fi;Sumaré;20269577185;02/02/2026 00:53:40;Cancelado;06/02/2026 05:53:40;OLT-HUAWEI-2;Sumaré;Suporte Wi-Fi;Mudança de Cidade;Telemarketing
Horizon Telecom;Instalação Nova;Campinas;20266820446;04/01/2026 11:11:36;Cancelado;07/01/2026 13:11:36;OLT-NOKIA-3;Campinas;Instalação Nova;Mudança de Cidade;Financeiro
FiberTech;Mudança de Endereço;Hortolândia;20267056171;06/02/2026 08:43:08;Cancelado;08/02/2026 10:43:08;OLT-ZTE-1;Hortolândia;Mudança de Endereço;Troca por Concorrente;Comercial
Horizon Telecom;Mudança de Endereço;Campinas;20269531234;06/02/2026 20:06:21;Cancelado;12/02/2026 20:06:21;OLT-ZTE-3;Campinas;Mudança de Endereço;Troca por Concorrente;Financeiro
Conecta+;Troca de Tecnologia;Hortolândia;20261602841;15/01/2026 16:58:29;Cancelado;15/01/2026 19:58:29;OLT-NOKIA-9;Hortolândia;Troca de Tecnologia;Troca por Concorrente;Comercial
Horizon Telecom;Mudança de Endereço;Valinhos;20262805244;31/12/2025 15:38:19;Cancelado;08/01/2026 01:38:19;OLT-HUAWEI-6;Valinhos;Mudança de Endereço;Troca por Concorrente;Retenção
Horizon Telecom;Instalação Nova;Campinas;20263133604;11/01/2026 18:53:24;Cancelado;18/01/2026 23:53:24;OLT-HUAWEI-7;Campinas;Instalação Nova;Preço Elevado;Comercial
FiberTech;Suporte Wi-Fi;Hortolândia;20264808689;27/01/2026 09:50:35;Cancelado;29/01/2026 13:50:35;OLT-HUAWEI-1;Hortolândia;Suporte Wi-Fi;Problemas Técnicos;Telemarketing
FiberTech;Suporte Wi-Fi;Campinas;20265544863;08/01/2026 15:36:24;Cancelado;13/01/2026 19:36:24;OLT-HUAWEI-2;Campinas;Suporte Wi-Fi;Troca por Concorrente;Telemarketing
FiberTech;Suporte Wi-Fi;Valinhos;20268915792;05/01/2026 02:05:21;Cancelado;08/01/2026 11:05:21;OLT-NOKIA-5;Valinhos;Suporte Wi-Fi;Mudança de Cidade;Retenção
Horizon Telecom;Instalação Nova;Americana;20267643362;28/01/2026 17:52:44;Cancelado;04/02/2026 23:52:44;OLT-HUAWEI-7;Americana;Instalação Nova;Mudança de Cidade;Telemarketing
Horizon Telecom;Suporte Wi-Fi;Sumaré;20264084695;09/02/2026 20:40:50;Cancelado;13/02/2026 05:40:50;OLT-HUAWEI-3;Sumaré;Suporte Wi-Fi;Mudança de Cidade;Retenção
Horizon Telecom;Reparo de Fibra;Hortolândia;20266324039;02/02/2026 11:02:03;Cancelado;04/02/2026 22:02:03;OLT-ZTE-1;Hortolândia;Reparo de Fibra;Problemas Técnicos;Telemarketing
Conecta+;Troca de Tecnologia;Hortolândia;20261572853;31/01/2026 15:17:22;Cancelado;05/02/2026 23:17:22;OLT-ZTE-1;Hortolândia;Troca de Tecnologia;Problemas Técnicos;Telemarketing
FiberTech;Reparo de Fibra;Sumaré;20265510944;08/01/2026 13:52:57;Cancelado;10/01/2026 01:52:57;OLT-HUAWEI-6;Sumaré;Reparo de Fibra;Mudança de Cidade;Telemarketing
Horizon Telecom;Mudança de Endereço;Sumaré;20269900736;09/02/2026 09:30:44;Cancelado;13/02/2026 19:30:44;OLT-ZTE-7;Sumaré;Mudança de Endereço;Preço Elevado;Financeiro
FiberTech;Mudança de Endereço;Sumaré;20263316828;13/01/2026 21:42:45;Cancelado;13/01/2026 21:42:45;OLT-ZTE-5;Sumaré;Mudança de Endereço;Preço Elevado;Retenção
Horizon Telecom;Reparo de Fibra;Americana;20262059223;08/01/2026 22:00:55;Cancelado;09/01/2026 00:00:55;OLT-ZTE-5;Americana;Reparo de Fibra;Preço Elevado;Retenção
Conecta+;Mudança de Endereço;Valinhos;20267349682;10/02/2026 17:12:08;Cancelado;11/02/2026 23:12:08;OLT-NOKIA-8;Valinhos;Mudança de Endereço;Troca por Concorrente;Telemarketing
Horizon Telecom;Troca de Tecnologia;Paulínia;20262373683;19/01/2026 23:35:05;Cancelado;23/01/2026 07:35:05;OLT-HUAWEI-10;Paulínia;Troca de Tecnologia;Preço Elevado;Comercial
Conecta+;Reparo de Fibra;Paulínia;20261300562;12/01/2026 21:08:13;Cancelado;15/01/2026 06:08:13;OLT-HUAWEI-7;Paulínia;Reparo de Fibra;Preço Elevado;Telemarketing
Horizon Telecom;Mudança de Endereço;Americana;20265511284;08/01/2026 03:32:26;Cancelado;10/01/2026 04:32:26;OLT-HUAWEI-5;Americana;Mudança de Endereço;Mudança de Cidade;Retenção
Horizon Telecom;Suporte Wi-Fi;Valinhos;20269439573;07/02/2026 07:05:12;Cancelado;08/02/2026 18:05:12;OLT-HUAWEI-1;Valinhos;Suporte Wi-Fi;Troca por Concorrente;Retenção
FiberTech;Troca de Tecnologia;Campinas;20263090542;27/12/2025 20:51:06;Cancelado;02/01/2026 08:51:06;OLT-NOKIA-10;Campinas;Troca de Tecnologia;Troca por Concorrente;Comercial
Conecta+;Reparo de Fibra;Sumaré;20263574118;10/01/2026 05:23:48;Cancelado;16/01/2026 07:23:48;OLT-HUAWEI-6;Sumaré;Reparo de Fibra;Mudança de Cidade;Financeiro
Horizon Telecom;Suporte Wi-Fi;Paulínia;20268281078;06/01/2026 07:05:02;Cancelado;11/01/2026 13:05:02;OLT-HUAWEI-8;Paulínia;Suporte Wi-Fi;Mudança de Cidade;Financeiro
Horizon Telecom;Troca de Tecnologia;Campinas;20261703686;05/02/2026 19:49:49;Cancelado;12/02/2026 21:49:49;OLT-ZTE-6;Campinas;Troca de Tecnologia;Problemas Técnicos;Telemarketing
Conecta+;Troca de Tecnologia;Valinhos;20268282093;30/12/2025 02:47:20;Cancelado;05/01/2026 11:47:20;OLT-HUAWEI-8;Valinhos;Troca de Tecnologia;Mudança de Cidade;Comercial
Horizon Telecom;Mudança de Endereço;Americana;20265531805;29/01/2026 13:48:09;Cancelado;30/01/2026 00:48:09;OLT-HUAWEI-9;Americana;Mudança de Endereço;Troca por Concorrente;Retenção
Conecta+;Mudança de Endereço;Paulínia;20263992643;29/01/2026 18:05:43;Cancelado;02/02/2026 04:05:43;OLT-HUAWEI-8;Paulínia;Mudança de Endereço;Mudança de Cidade;Telemarketing
FiberTech;Suporte Wi-Fi;Americana;20264849033;12/01/2026 20:11:08;Cancelado;20/01/2026 07:11:08;OLT-NOKIA-7;Americana;Suporte Wi-Fi;Troca por Concorrente;Telemarketing
Horizon Telecom;Reparo de Fibra;Paulínia;20265020641;27/01/2026 10:49:06;Cancelado;03/02/2026 19:49:06;OLT-NOKIA-2;Paulínia;Reparo de Fibra;Problemas Técnicos;Financeiro
FiberTech;Troca de Tecnologia;Paulínia;20261684448;17/01/2026 10:47:02;Cancelado;18/01/2026 16:47:02;OLT-HUAWEI-7;Paulínia;Troca de Tecnologia;Problemas Técnicos;Financeiro
Horizon Telecom;Troca de Tecnologia;Campinas;20266752785;24/01/2026 04:13:31;Cancelado;26/01/2026 05:13:31;OLT-HUAWEI-7;Campinas;Troca de Tecnologia;Troca por Concorrente;Retenção
Horizon Telecom;Troca de Tecnologia;Sumaré;20265432829;29/12/2025 12:07:04;Cancelado;01/01/2026 16:07:04;OLT-NOKIA-8;Sumaré;Troca de Tecnologia;Mudança de Cidade;Retenção
FiberTech;Reparo de Fibra;Valinhos;20265839051;03/01/2026 12:18:26;Cancelado;09/01/2026 20:18:26;OLT-HUAWEI-8;Valinhos;Reparo de Fibra;Mudança de Cidade;Retenção
Horizon Telecom;Instalação Nova;Americana;20263583322;03/02/2026 20:54:23;Cancelado;06/02/2026 01:54:23;OLT-ZTE-5;Americana;Instalação Nova;Troca por Concorrente;Financeiro
Conecta+;Instalação Nova;Campinas;20265065168;09/02/2026 07:04:20;Cancelado;11/02/2026 10:04:20;OLT-HUAWEI-8;Campinas;Instalação Nova;Mudança de Cidade;Telemarketing
