empresa;descrição;cidade;protocolo;created_at;Nome do Técnico;status_os;data_encerramento_prot;OLT;Regional;Motivo
Horizon Telecom;Instalação Nova;Paulínia;20262779534;17/01/2026 21:50:03;Carlos Santos;Finalizado;18/01/2026 13:50:03;OLT-NOKIA-4;Paulínia;Instalação Nova
FiberTech;Reparo de Fibra;Valinhos;20265670459;28/01/2026 21:50:03;Carlos Santos;Finalizado;29/01/2026 09:50:03;OLT-NOKIA-6;Valinhos;Reparo de Fibra
FiberTech;Mudança de Endereço;Campinas;20268777839;04/01/2026 21:50:03;Carlos Santos;Finalizado;05/01/2026 14:50:03;OLT-NOKIA-4;Campinas;Mudança de Endereço
Horizon Telecom;Instalação Nova;Campinas;20261588042;16/02/2026 21:50:03;Maria Oliveira;Finalizado;17/02/2026 08:50:03;OLT-HUAWEI-10;Campinas;Instalação Nova
Conecta+;Suporte Wi-Fi;Campinas;20265276562;03/02/2026 21:50:03;João Silva;Finalizado;04/02/2026 06:50:03;OLT-NOKIA-5;Campinas;Suporte Wi-Fi
Horizon Telecom;Mudança de Endereço;Sumaré;20269877117;13/01/2026 21:50:03;João Silva;Finalizado;13/01/2026 22:50:03;OLT-NOKIA-9;Sumaré;Mudança de Endereço
Horizon Telecom;Suporte Wi-Fi;Sumaré;20261085271;16/02/2026 21:50:03;Ana Souza;Finalizado;16/02/2026 22:50:03;OLT-ZTE-10;Sumaré;Suporte Wi-Fi
Horizon Telecom;Mudança de Endereço;Hortolândia;20261800637;10/01/2026 21:50:03;Carlos Santos;Finalizado;11/01/2026 07:50:03;OLT-NOKIA-8;Hortolândia;Mudança de Endereço
Horizon Telecom;Troca de Tecnologia;Americana;20268224743;04/02/2026 21:50:03;João Silva;Finalizado;05/02/2026 11:50:03;OLT-NOKIA-7;Americana;Troca de Tecnologia
FiberTech;Troca de Tecnologia;Americana;20269125863;28/01/2026 21:50:03;João Silva;Finalizado;29/01/2026 00:50:03;OLT-NOKIA-9;Americana;Troca de Tecnologia
Horizon Telecom;Mudança de Endereço;Valinhos;20267323494;19/01/2026 21:50:03;Ana Souza;Finalizado;20/01/2026 02:50:03;OLT-NOKIA-6;Valinhos;Mudança de Endereço
FiberTech;Mudança de Endereço;Valinhos;20262587785;12/02/2026 21:50:03;João Silva;Finalizado;12/02/2026 23:50:03;OLT-ZTE-6;Valinhos;Mudança de Endereço
Horizon Telecom;Mudança de Endereço;Campinas;20262887541;07/01/2026 21:50:03;Maria Oliveira;Finalizado;08/01/2026 03:50:03;OLT-ZTE-3;Campinas;Mudança de Endereço
Horizon Telecom;Suporte Wi-Fi;Paulínia;20266479658;26/01/2026 21:50:03;Maria Oliveira;Finalizado;27/01/2026 18:50:03;OLT-HUAWEI-6;Paulínia;Suporte Wi-Fi
FiberTech;Reparo de Fibra;Americana;20267256947;29/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;30/01/2026 01:50:03;OLT-ZTE-8;Americana;Reparo de Fibra
Horizon Telecom;Instalação Nova;Valinhos;20269568788;06/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;07/01/2026 00:50:03;OLT-ZTE-4;Valinhos;Instalação Nova
Conecta+;Reparo de Fibra;Hortolândia;20262790222;17/02/2026 21:50:03;João Silva;Finalizado;18/02/2026 17:50:03;OLT-NOKIA-7;Hortolândia;Reparo de Fibra
Horizon Telecom;Instalação Nova;Valinhos;20268641156;17/02/2026 21:50:03;Ana Souza;Finalizado;18/02/2026 12:50:03;OLT-ZTE-9;Valinhos;Instalação Nova
Conecta+;Instalação Nova;Campinas;20269694744;30/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;31/01/2026 15:50:03;OLT-ZTE-9;Campinas;Instalação Nova
Horizon Telecom;Troca de Tecnologia;Hortolândia;20266126681;20/01/2026 21:50:03;Ana Souza;Finalizado;21/01/2026 02:50:03;OLT-ZTE-10;Hortolândia;Troca de Tecnologia
FiberTech;Mudança de Endereço;Paulínia;20268196379;26/01/2026 21:50:03;Carlos Santos;Finalizado;27/01/2026 13:50:03;OLT-NOKIA-1;Paulínia;Mudança de Endereço
FiberTech;Instalação Nova;Sumaré;20263847686;28/01/2026 21:50:03;Ana Souza;Finalizado;29/01/2026 20:50:03;OLT-ZTE-10;Sumaré;Instalação Nova
Conecta+;Troca de Tecnologia;Hortolândia;20265551975;06/01/2026 21:50:03;Maria Oliveira;Finalizado;07/01/2026 09:50:03;OLT-HUAWEI-6;Hortolândia;Troca de Tecnologia
Conecta+;Suporte Wi-Fi;Americana;20266343141;04/02/2026 21:50:03;Ana Souza;Finalizado;05/02/2026 17:50:03;OLT-NOKIA-5;Americana;Suporte Wi-Fi
Horizon Telecom;Instalação Nova;Americana;20269113049;15/02/2026 21:50:03;Maria Oliveira;Finalizado;16/02/2026 12:50:03;OLT-HUAWEI-4;Americana;Instalação Nova
Conecta+;Suporte Wi-Fi;Valinhos;20268183739;14/01/2026 21:50:03;Ana Souza;Finalizado;15/01/2026 03:50:03;OLT-HUAWEI-4;Valinhos;Suporte Wi-Fi
FiberTech;Reparo de Fibra;Paulínia;20262636985;13/01/2026 21:50:03;João Silva;Finalizado;14/01/2026 03:50:03;OLT-NOKIA-8;Paulínia;Reparo de Fibra
FiberTech;Mudança de Endereço;Sumaré;20263742006;07/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;08/02/2026 15:50:03;OLT-NOKIA-2;Sumaré;Mudança de Endereço
Conecta+;Troca de Tecnologia;Campinas;20268400889;22/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;23/01/2026 09:50:03;OLT-ZTE-8;Campinas;Troca de Tecnologia
Horizon Telecom;Reparo de Fibra;Sumaré;20262750232;12/01/2026 21:50:03;Ana Souza;Finalizado;13/01/2026 15:50:03;OLT-ZTE-3;Sumaré;Reparo de Fibra
FiberTech;Reparo de Fibra;Hortolândia;20262964463;19/01/2026 21:50:03;Carlos Santos;Finalizado;20/01/2026 04:50:03;OLT-NOKIA-9;Hortolândia;Reparo de Fibra
Horizon Telecom;Mudança de Endereço;Valinhos;20268300274;27/01/2026 21:50:03;João Silva;Finalizado;28/01/2026 17:50:03;OLT-ZTE-5;Valinhos;Mudança de Endereço
Horizon Telecom;Mudança de Endereço;Campinas;20266155360;13/02/2026 21:50:03;João Silva;Finalizado;14/02/2026 09:50:03;OLT-NOKIA-8;Campinas;Mudança de Endereço
Horizon Telecom;Suporte Wi-Fi;Paulínia;20261305824;30/01/2026 21:50:03;Ana Souza;Finalizado;31/01/2026 06:50:03;OLT-HUAWEI-3;Paulínia;Suporte Wi-Fi
FiberTech;Troca de Tecnologia;Americana;20264154838;09/02/2026 21:50:03;Carlos Santos;Finalizado;10/02/2026 13:50:03;OLT-HUAWEI-10;Americana;Troca de Tecnologia
FiberTech;Instalação Nova;Sumaré;20263799056;24/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;25/01/2026 01:50:03;OLT-ZTE-5;Sumaré;Instalação Nova
FiberTech;Suporte Wi-Fi;Hortolândia;20267661402;17/01/2026 21:50:03;Ana Souza;Finalizado;18/01/2026 00:50:03;OLT-ZTE-6;Hortolândia;Suporte Wi-Fi
FiberTech;Instalação Nova;Hortolândia;20265777035;04/02/2026 21:50:03;Maria Oliveira;Finalizado;05/02/2026 19:50:03;OLT-NOKIA-3;Hortolândia;Instalação Nova
FiberTech;Reparo de Fibra;Sumaré;20267620151;07/02/2026 21:50:03;João Silva;Finalizado;08/02/2026 19:50:03;OLT-NOKIA-7;Sumaré;Reparo de Fibra
FiberTech;Reparo de Fibra;Valinhos;20263993377;29/01/2026 21:50:03;Maria Oliveira;Finalizado;29/01/2026 23:50:03;OLT-ZTE-5;Valinhos;Reparo de Fibra
Conecta+;Reparo de Fibra;Paulínia;20262058454;16/02/2026 21:50:03;João Silva;Finalizado;17/02/2026 08:50:03;OLT-NOKIA-6;Paulínia;Reparo de Fibra
Horizon Telecom;Instalação Nova;Hortolândia;20261514995;24/01/2026 21:50:03;João Silva;Finalizado;25/01/2026 18:50:03;OLT-NOKIA-2;Hortolândia;Instalação Nova
Horizon Telecom;Suporte Wi-Fi;Paulínia;20266672564;04/02/2026 21:50:03;Maria Oliveira;Finalizado;05/02/2026 14:50:03;OLT-NOKIA-10;Paulínia;Suporte Wi-Fi
FiberTech;Reparo de Fibra;Americana;20268180734;06/01/2026 21:50:03;Carlos Santos;Finalizado;07/01/2026 16:50:03;OLT-NOKIA-7;Americana;Reparo de Fibra
Horizon Telecom;Mudança de Endereço;Hortolândia;20265387430;30/01/2026 21:50:03;Carlos Santos;Finalizado;31/01/2026 15:50:03;OLT-HUAWEI-3;Hortolândia;Mudança de Endereço
Horizon Telecom;Mudança de Endereço;Hortolândia;20264155554;08/02/2026 21:50:03;Maria Oliveira;Finalizado;09/02/2026 11:50:03;OLT-ZTE-3;Hortolândia;Mudança de Endereço
Horizon Telecom;Suporte Wi-Fi;Campinas;20268348300;17/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;18/01/2026 18:50:03;OLT-HUAWEI-1;Campinas;Suporte Wi-Fi
FiberTech;Suporte Wi-Fi;Campinas;20268138597;21/01/2026 21:50:03;Ana Souza;Finalizado;22/01/2026 08:50:03;OLT-HUAWEI-5;Campinas;Suporte Wi-Fi
FiberTech;Instalação Nova;Sumaré;20261261348;14/02/2026 21:50:03;Carlos Santos;Finalizado;15/02/2026 19:50:03;OLT-ZTE-6;Sumaré;Instalação Nova
FiberTech;Mudança de Endereço;Hortolândia;20265094500;20/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;21/01/2026 01:50:03;OLT-ZTE-5;Hortolândia;Mudança de Endereço
Horizon Telecom;Mudança de Endereço;Campinas;20261826319;11/01/2026 21:50:03;Maria Oliveira;Finalizado;12/01/2026 21:50:03;OLT-ZTE-4;Campinas;Mudança de Endereço
Horizon Telecom;Instalação Nova;Hortolândia;20268842459;11/01/2026 21:50:03;Ana Souza;Finalizado;12/01/2026 07:50:03;OLT-HUAWEI-5;Hortolândia;Instalação Nova
FiberTech;Instalação Nova;Americana;20265411118;14/01/2026 21:50:03;João Silva;Finalizado;15/01/2026 16:50:03;OLT-ZTE-9;Americana;Instalação Nova
Horizon Telecom;Mudança de Endereço;Hortolândia;20265996917;04/01/2026 21:50:03;Ana Souza;Finalizado;05/01/2026 15:50:03;OLT-ZTE-6;Hortolândia;Mudança de Endereço
FiberTech;Troca de Tecnologia;Valinhos;20269948130;18/01/2026 21:50:03;João Silva;Finalizado;19/01/2026 14:50:03;OLT-ZTE-3;Valinhos;Troca de Tecnologia
Horizon Telecom;Suporte Wi-Fi;Americana;20264611906;12/01/2026 21:50:03;Ana Souza;Finalizado;13/01/2026 08:50:03;OLT-ZTE-4;Americana;Suporte Wi-Fi
Horizon Telecom;Instalação Nova;Americana;20268159786;19/01/2026 21:50:03;Maria Oliveira;Finalizado;19/01/2026 22:50:03;OLT-HUAWEI-9;Americana;Instalação Nova
Horizon Telecom;Suporte Wi-Fi;Valinhos;20269890511;15/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;16/01/2026 16:50:03;OLT-HUAWEI-2;Valinhos;Suporte Wi-Fi
FiberTech;Troca de Tecnologia;Sumaré;20265816805;17/02/2026 21:50:03;Ana Souza;Finalizado;18/02/2026 14:50:03;OLT-ZTE-6;Sumaré;Troca de Tecnologia
Horizon Telecom;Mudança de Endereço;Sumaré;20265092828;08/01/2026 21:50:03;Ana Souza;Finalizado;09/01/2026 15:50:03;OLT-ZTE-7;Sumaré;Mudança de Endereço
Conecta+;Instalação Nova;Americana;20269686073;18/01/2026 21:50:03;João Silva;Finalizado;19/01/2026 11:50:03;OLT-NOKIA-10;Americana;Instalação Nova
FiberTech;Reparo de Fibra;Campinas;20263944923;04/01/2026 21:50:03;Carlos Santos;Finalizado;05/01/2026 19:50:03;OLT-HUAWEI-4;Campinas;Reparo de Fibra
Horizon Telecom;Reparo de Fibra;Valinhos;20266986919;07/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;08/01/2026 04:50:03;OLT-NOKIA-2;Valinhos;Reparo de Fibra
Conecta+;Instalação Nova;Sumaré;20269176754;16/02/2026 21:50:03;Ana Souza;Finalizado;17/02/2026 11:50:03;OLT-HUAWEI-1;Sumaré;Instalação Nova
FiberTech;Instalação Nova;Paulínia;20263699072;21/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;22/01/2026 06:50:03;OLT-NOKIA-1;Paulínia;Instalação Nova
Horizon Telecom;Instalação Nova;Hortolândia;20269573442;15/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;16/01/2026 06:50:03;OLT-HUAWEI-9;Hortolândia;Instalação Nova
Horizon Telecom;Troca de Tecnologia;Paulínia;20268018039;15/02/2026 21:50:03;João Silva;Finalizado;16/02/2026 14:50:03;OLT-ZTE-8;Paulínia;Troca de Tecnologia
Conecta+;Troca de Tecnologia;Americana;20269695699;26/01/2026 21:50:03;João Silva;Finalizado;27/01/2026 16:50:03;OLT-ZTE-5;Americana;Troca de Tecnologia
Conecta+;Mudança de Endereço;Americana;20269256606;19/01/2026 21:50:03;João Silva;Finalizado;20/01/2026 05:50:03;OLT-NOKIA-9;Americana;Mudança de Endereço
FiberTech;Instalação Nova;Sumaré;20265537224;10/02/2026 21:50:03;Maria Oliveira;Finalizado;11/02/2026 02:50:03;OLT-HUAWEI-4;Sumaré;Instalação Nova
FiberTech;Suporte Wi-Fi;Valinhos;20266211999;28/01/2026 21:50:03;João Silva;Finalizado;29/01/2026 04:50:03;OLT-HUAWEI-1;Valinhos;Suporte Wi-Fi
FiberTech;Suporte Wi-Fi;Americana;20262147898;12/01/2026 21:50:03;Maria Oliveira;Finalizado;13/01/2026 06:50:03;OLT-NOKIA-1;Americana;Suporte Wi-Fi
FiberTech;Mudança de Endereço;Valinhos;20261769491;01/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;02/02/2026 18:50:03;OLT-NOKIA-7;Valinhos;Mudança de Endereço
FiberTech;Instalação Nova;Valinhos;20261378227;09/01/2026 21:50:03;Maria Oliveira;Finalizado;10/01/2026 04:50:03;OLT-ZTE-7;Valinhos;Instalação Nova
FiberTech;Troca de Tecnologia;Campinas;20263177327;08/01/2026 21:50:03;Ana Souza;Finalizado;09/01/2026 15:50:03;OLT-ZTE-9;Campinas;Troca de Tecnologia
Horizon Telecom;Suporte Wi-Fi;Americana;20263614870;16/01/2026 21:50:03;Ana Souza;Finalizado;17/01/2026 02:50:03;OLT-NOKIA-1;Americana;Suporte Wi-Fi
FiberTech;Mudança de Endereço;Hortolândia;20268946999;07/01/2026 21:50:03;Maria Oliveira;Finalizado;08/01/2026 21:50:03;OLT-ZTE-3;Hortolândia;Mudança de Endereço
Horizon Telecom;Reparo de Fibra;Americana;20262740346;09/02/2026 21:50:03;João Silva;Finalizado;10/02/2026 10:50:03;OLT-NOKIA-1;Americana;Reparo de Fibra
Horizon Telecom;Mudança de Endereço;Sumaré;20268880737;09/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;10/01/2026 11:50:03;OLT-ZTE-4;Sumaré;Mudança de Endereço
FiberTech;Instalação Nova;Hortolândia;20269838197;26/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;27/01/2026 17:50:03;OLT-HUAWEI-7;Hortolândia;Instalação Nova
FiberTech;Instalação Nova;Sumaré;20268809631;11/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;12/01/2026 15:50:03;OLT-HUAWEI-10;Sumaré;Instalação Nova
FiberTech;Instalação Nova;Paulínia;20265770688;01/02/2026 21:50:03;Carlos Santos;Finalizado;02/02/2026 14:50:03;OLT-HUAWEI-8;Paulínia;Instalação Nova
FiberTech;Mudança de Endereço;Campinas;20266580147;06/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;07/02/2026 05:50:03;OLT-NOKIA-6;Campinas;Mudança de Endereço
Horizon Telecom;Suporte Wi-Fi;Paulínia;20261791672;13/01/2026 21:50:03;Carlos Santos;Finalizado;14/01/2026 03:50:03;OLT-HUAWEI-10;Paulínia;Suporte Wi-Fi
FiberTech;Troca de Tecnologia;Sumaré;20263947402;20/01/2026 21:50:03;Maria Oliveira;Finalizado;21/01/2026 14:50:03;OLT-HUAWEI-1;Sumaré;Troca de Tecnologia
FiberTech;Instalação Nova;Valinhos;20269495560;18/01/2026 21:50:03;João Silva;Finalizado;19/01/2026 07:50:03;OLT-ZTE-2;Valinhos;Instalação Nova
FiberTech;Suporte Wi-Fi;Valinhos;20266956536;04/01/2026 21:50:03;Maria Oliveira;Finalizado;05/01/2026 06:50:03;OLT-NOKIA-7;Valinhos;Suporte Wi-Fi
Horizon Telecom;Troca de Tecnologia;Campinas;20266940030;09/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;10/01/2026 01:50:03;OLT-HUAWEI-3;Campinas;Troca de Tecnologia
FiberTech;Reparo de Fibra;Hortolândia;20266249169;20/01/2026 21:50:03;João Silva;Finalizado;21/01/2026 05:50:03;OLT-ZTE-4;Hortolândia;Reparo de Fibra
Conecta+;Suporte Wi-Fi;Americana;20267807794;15/02/2026 21:50:03;Carlos Santos;Finalizado;16/02/2026 00:50:03;OLT-HUAWEI-8;Americana;Suporte Wi-Fi
Conecta+;Reparo de Fibra;Hortolândia;20261464521;09/02/2026 21:50:03;Maria Oliveira;Finalizado;10/02/2026 00:50:03;OLT-ZTE-4;Hortolândia;Reparo de Fibra
FiberTech;Suporte Wi-Fi;Americana;20262682815;13/01/2026 21:50:03;João Silva;Finalizado;14/01/2026 11:50:03;OLT-ZTE-6;Americana;Suporte Wi-Fi
Horizon Telecom;Troca de Tecnologia;Hortolândia;20263033021;06/02/2026 21:50:03;Ana Souza;Finalizado;07/02/2026 19:50:03;OLT-ZTE-1;Hortolândia;Troca de Tecnologia
Horizon Telecom;Troca de Tecnologia;Valinhos;20267876114;20/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;21/01/2026 06:50:03;OLT-ZTE-9;Valinhos;Troca de Tecnologia
Horizon Telecom;Troca de Tecnologia;Valinhos;20261649519;07/02/2026 21:50:03;João Silva;Finalizado;08/02/2026 09:50:03;OLT-HUAWEI-6;Valinhos;Troca de Tecnologia
Horizon Telecom;Suporte Wi-Fi;Sumaré;20264865708;04/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;05/01/2026 21:50:03;OLT-HUAWEI-6;Sumaré;Suporte Wi-Fi
FiberTech;Reparo de Fibra;Americana;20265387232;27/01/2026 21:50:03;Maria Oliveira;Finalizado;28/01/2026 10:50:03;OLT-ZTE-7;Americana;Reparo de Fibra
Conecta+;Instalação Nova;Paulínia;20265107599;13/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;14/01/2026 05:50:03;OLT-NOKIA-9;Paulínia;Instalação Nova
Conecta+;Reparo de Fibra;Valinhos;20267247990;03/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;04/02/2026 18:50:03;OLT-NOKIA-7;Valinhos;Reparo de Fibra
Conecta+;Reparo de Fibra;Valinhos;20264361371;10/02/2026 21:50:03;João Silva;Finalizado;11/02/2026 02:50:03;OLT-NOKIA-10;Valinhos;Reparo de Fibra
FiberTech;Reparo de Fibra;Campinas;20266216304;25/01/2026 21:50:03;Ana Souza;Finalizado;26/01/2026 09:50:03;OLT-HUAWEI-2;Campinas;Reparo de Fibra
Conecta+;Mudança de Endereço;Campinas;20267751047;06/01/2026 21:50:03;Maria Oliveira;Finalizado;07/01/2026 02:50:03;OLT-HUAWEI-1;Campinas;Mudança de Endereço
Horizon Telecom;Troca de Tecnologia;Campinas;20267540052;07/01/2026 21:50:03;Ana Souza;Finalizado;08/01/2026 12:50:03;OLT-NOKIA-9;Campinas;Troca de Tecnologia
FiberTech;Suporte Wi-Fi;Sumaré;20263038888;08/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;09/02/2026 06:50:03;OLT-ZTE-6;Sumaré;Suporte Wi-Fi
FiberTech;Mudança de Endereço;Campinas;20267772184;10/01/2026 21:50:03;Maria Oliveira;Finalizado;11/01/2026 08:50:03;OLT-HUAWEI-2;Campinas;Mudança de Endereço
FiberTech;Troca de Tecnologia;Campinas;20266448162;29/01/2026 21:50:03;Carlos Santos;Finalizado;30/01/2026 02:50:03;OLT-ZTE-8;Campinas;Troca de Tecnologia
Horizon Telecom;Suporte Wi-Fi;Americana;20268477082;28/01/2026 21:50:03;Maria Oliveira;Finalizado;29/01/2026 15:50:03;OLT-NOKIA-5;Americana;Suporte Wi-Fi
Conecta+;Mudança de Endereço;Campinas;20268641967;02/02/2026 21:50:03;Maria Oliveira;Finalizado;02/02/2026 23:50:03;OLT-NOKIA-7;Campinas;Mudança de Endereço
FiberTech;Instalação Nova;Hortolândia;20262645922;10/01/2026 21:50:03;Maria Oliveira;Finalizado;10/01/2026 22:50:03;OLT-ZTE-7;Hortolândia;Instalação Nova
FiberTech;Instalação Nova;Americana;20266922400;26/01/2026 21:50:03;Maria Oliveira;Finalizado;27/01/2026 18:50:03;OLT-HUAWEI-2;Americana;Instalação Nova
FiberTech;Troca de Tecnologia;Americana;20266487847;22/01/2026 21:50:03;João Silva;Finalizado;23/01/2026 11:50:03;OLT-NOKIA-5;Americana;Troca de Tecnologia
FiberTech;Troca de Tecnologia;Campinas;20266612200;03/02/2026 21:50:03;Carlos Santos;Finalizado;04/02/2026 16:50:03;OLT-ZTE-7;Campinas;Troca de Tecnologia
FiberTech;Mudança de Endereço;Campinas;20269800158;05/02/2026 21:50:03;Carlos Santos;Finalizado;06/02/2026 06:50:03;OLT-ZTE-10;Campinas;Mudança de Endereço
FiberTech;Mudança de Endereço;Americana;20262060432;29/01/2026 21:50:03;João Silva;Finalizado;30/01/2026 05:50:03;OLT-ZTE-9;Americana;Mudança de Endereço
Horizon Telecom;Troca de Tecnologia;Sumaré;20269866663;15/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;16/01/2026 01:50:03;OLT-ZTE-6;Sumaré;Troca de Tecnologia
Horizon Telecom;Suporte Wi-Fi;Hortolândia;20265024663;22/01/2026 21:50:03;Ana Souza;Finalizado;23/01/2026 00:50:03;OLT-NOKIA-2;Hortolândia;Suporte Wi-Fi
FiberTech;Mudança de Endereço;Americana;20266909170;02/02/2026 21:50:03;Ana Souza;Finalizado;03/02/2026 04:50:03;OLT-HUAWEI-4;Americana;Mudança de Endereço
Conecta+;Suporte Wi-Fi;Hortolândia;20261433747;04/01/2026 21:50:03;Maria Oliveira;Finalizado;05/01/2026 01:50:03;OLT-HUAWEI-3;Hortolândia;Suporte Wi-Fi
FiberTech;Mudança de Endereço;Paulínia;20261115200;17/02/2026 21:50:03;João Silva;Finalizado;17/02/2026 22:50:03;OLT-HUAWEI-6;Paulínia;Mudança de Endereço
Conecta+;Suporte Wi-Fi;Campinas;20261193074;05/02/2026 21:50:03;Maria Oliveira;Finalizado;06/02/2026 15:50:03;OLT-ZTE-7;Campinas;Suporte Wi-Fi
Conecta+;Reparo de Fibra;Campinas;20267961742;13/02/2026 21:50:03;Ana Souza;Finalizado;14/02/2026 01:50:03;OLT-ZTE-10;Campinas;Reparo de Fibra
FiberTech;Troca de Tecnologia;Sumaré;20261214856;22/01/2026 21:50:03;Maria Oliveira;Finalizado;23/01/2026 10:50:03;OLT-ZTE-6;Sumaré;Troca de Tecnologia
FiberTech;Troca de Tecnologia;Americana;20262347622;16/01/2026 21:50:03;João Silva;Finalizado;17/01/2026 03:50:03;OLT-HUAWEI-5;Americana;Troca de Tecnologia
Conecta+;Suporte Wi-Fi;Valinhos;20266611109;11/01/2026 21:50:03;Ana Souza;Finalizado;12/01/2026 12:50:03;OLT-ZTE-2;Valinhos;Suporte Wi-Fi
Horizon Telecom;Troca de Tecnologia;Americana;20269146521;14/01/2026 21:50:03;João Silva;Finalizado;14/01/2026 23:50:03;OLT-HUAWEI-4;Americana;Troca de Tecnologia
Conecta+;Reparo de Fibra;Campinas;20268237848;12/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;12/01/2026 23:50:03;OLT-ZTE-6;Campinas;Reparo de Fibra
Conecta+;Instalação Nova;Sumaré;20265997759;27/01/2026 21:50:03;João Silva;Finalizado;28/01/2026 08:50:03;OLT-ZTE-8;Sumaré;Instalação Nova
FiberTech;Instalação Nova;Valinhos;20266960137;19/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;20/01/2026 21:50:03;OLT-HUAWEI-1;Valinhos;Instalação Nova
Conecta+;Reparo de Fibra;Sumaré;20263274045;11/02/2026 21:50:03;Maria Oliveira;Finalizado;12/02/2026 16:50:03;OLT-HUAWEI-2;Sumaré;Reparo de Fibra
Conecta+;Troca de Tecnologia;Sumaré;20263953754;10/02/2026 21:50:03;Carlos Santos;Finalizado;11/02/2026 10:50:03;OLT-HUAWEI-7;Sumaré;Troca de Tecnologia
Conecta+;Troca de Tecnologia;Campinas;20266757975;10/01/2026 21:50:03;Ana Souza;Finalizado;11/01/2026 16:50:03;OLT-ZTE-5;Campinas;Troca de Tecnologia
FiberTech;Reparo de Fibra;Sumaré;20264949487;30/01/2026 21:50:03;Ana Souza;Finalizado;30/01/2026 23:50:03;OLT-HUAWEI-10;Sumaré;Reparo de Fibra
Horizon Telecom;Suporte Wi-Fi;Hortolândia;20263221777;29/01/2026 21:50:03;Carlos Santos;Finalizado;29/01/2026 22:50:03;OLT-NOKIA-9;Hortolândia;Suporte Wi-Fi
FiberTech;Troca de Tecnologia;Americana;20264938439;13/01/2026 21:50:03;Maria Oliveira;Finalizado;14/01/2026 18:50:03;OLT-HUAWEI-10;Americana;Troca de Tecnologia
Horizon Telecom;Mudança de Endereço;Valinhos;20262009325;03/02/2026 21:50:03;Maria Oliveira;Finalizado;03/02/2026 22:50:03;OLT-ZTE-4;Valinhos;Mudança de Endereço
Conecta+;Troca de Tecnologia;Sumaré;20266226647;13/02/2026 21:50:03;Carlos Santos;Finalizado;13/02/2026 22:50:03;OLT-NOKIA-10;Sumaré;Troca de Tecnologia
Conecta+;Suporte Wi-Fi;Valinhos;20269528006;14/02/2026 21:50:03;João Silva;Finalizado;15/02/2026 20:50:03;OLT-HUAWEI-8;Valinhos;Suporte Wi-Fi
Horizon Telecom;Suporte Wi-Fi;Campinas;20267126097;06/01/2026 21:50:03;João Silva;Finalizado;07/01/2026 06:50:03;OLT-ZTE-1;Campinas;Suporte Wi-Fi
Conecta+;Suporte Wi-Fi;Sumaré;20261527225;15/01/2026 21:50:03;João Silva;Finalizado;16/01/2026 18:50:03;OLT-NOKIA-9;Sumaré;Suporte Wi-Fi
FiberTech;Reparo de Fibra;Sumaré;20268189995;14/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;14/01/2026 22:50:03;OLT-ZTE-4;Sumaré;Reparo de Fibra
Conecta+;Mudança de Endereço;Americana;20261261993;19/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;20/01/2026 03:50:03;OLT-HUAWEI-1;Americana;Mudança de Endereço
Horizon Telecom;Suporte Wi-Fi;Americana;20268155880;17/01/2026 21:50:03;Maria Oliveira;Finalizado;18/01/2026 06:50:03;OLT-ZTE-4;Americana;Suporte Wi-Fi
Conecta+;Mudança de Endereço;Valinhos;20265824093;07/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;08/01/2026 18:50:03;OLT-NOKIA-8;Valinhos;Mudança de Endereço
Horizon Telecom;Instalação Nova;Valinhos;20261633906;16/01/2026 21:50:03;Maria Oliveira;Finalizado;17/01/2026 15:50:03;OLT-HUAWEI-5;Valinhos;Instalação Nova
Horizon Telecom;Mudança de Endereço;Americana;20269074539;02/02/2026 21:50:03;João Silva;Finalizado;03/02/2026 02:50:03;OLT-HUAWEI-6;Americana;Mudança de Endereço
